type,code,name,ISIN,start,market,group,CFI
上市認購(售)權證,061554,晶豪科永豐36購01,TW23Z0615542,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061556,樺漢永豐36購01,TW23Z0615567,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061557,愛普永豐36購01,TW23Z0615575,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061559,東哥永豐37購01,TW23Z0615591,2023/10/06,上市,,RWSCCA
上市認購(售)權證,06155T,臺股指國票38售10,TW24Z06155T5,2024/01/26,上市,,RWICPE
上市認購(售)權證,061560,鴻海統一38購03,TW23Z0615609,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061562,敬鵬統一37購01,TW23Z0615625,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061563,敬鵬統一38購01,TW23Z0615633,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061564,敬鵬統一3A購02,TW23Z0615641,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061565,燿華統一38購02,TW23Z0615658,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061566,全新統一37購02,TW23Z0615666,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061567,全新統一3A購02,TW23Z0615674,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061568,健鼎統一37購03,TW23Z0615682,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061569,聯茂統一37購05,TW23Z0615690,2023/10/06,上市,,RWSCCA
上市認購(售)權證,06156T,群創中信37售05,TW24Z06156T3,2024/01/26,上市,,RWSCPE
上市認購(售)權證,061570,同欣電統一3A購01,TW23Z0615708,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061571,志超統一3A購02,TW23Z0615716,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061575,大立光康和36購01,TW23Z0615757,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061576,愛普第一37購01,TW23Z0615765,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061578,上証2X凱基38購01,TW23Z0615781,2023/10/06,上市,,RWBCCA
上市認購(售)權證,06157T,臺股指中信39售16,TW24Z06157T1,2024/01/26,上市,,RWICPE
上市認購(售)權證,061586,鴻海凱基36購03,TW23Z0615864,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061587,台積電凱基39購01,TW23Z0615872,2023/10/06,上市,,RWSCCA
上市認購(售)權證,06158T,台積電統一3C售05,TW24Z06158T9,2024/01/26,上市,,RWSCPE
上市認購(售)權證,06159T,訊芯統一39售01,TW24Z06159T7,2024/01/26,上市,,RWSCPE
上市認購(售)權證,061602,玉晶光凱基36購02,TW23Z0616029,2023/10/06,上市,,RWSCCA
上市認購(售)權證,06160T,英業達富邦39售03,TW24Z06160T5,2024/01/26,上市,,RWSCPE
上市認購(售)權證,061610,精成科凱基36購01,TW23Z0616102,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061614,穎崴凱基37購01,TW23Z0616144,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061619,晶豪科元富37購01,TW23Z0616193,2023/10/06,上市,,RWSCCA
上市認購(售)權證,06161T,台積電元大37售22,TW24Z06161T3,2024/01/26,上市,,RWSCPE
上市認購(售)權證,061621,偉訓元富37購01,TW23Z0616219,2023/10/06,上市,,RWSCCA
上市認購(售)權證,06162T,台積電元大37售23,TW24Z06162T1,2024/01/26,上市,,RWSCPE
上市認購(售)權證,06163T,台積電元大37售24,TW24Z06163T9,2024/01/26,上市,,RWSCPE
上市認購(售)權證,061641,晶豪科群益36購01,TW23Z0616417,2023/10/06,上市,,RWSCCA
上市認購(售)權證,06164T,訊芯凱基37售03,TW24Z06164T7,2024/01/26,上市,,RWSCPE
上市認購(售)權證,061652,臺股指群益36購04,TW23Z0616524,2023/10/06,上市,,RWICCE
上市認購(售)權證,061653,臺股指群益36購05,TW23Z0616532,2023/10/06,上市,,RWICCE
上市認購(售)權證,061654,臺股指群益36購06,TW23Z0616540,2023/10/06,上市,,RWICCE
上市認購(售)權證,061655,臺股指群益36購07,TW23Z0616557,2023/10/06,上市,,RWICCE
上市認購(售)權證,061656,臺股指群益36購08,TW23Z0616565,2023/10/06,上市,,RWICCE
上市認購(售)權證,061657,臺股指群益36購09,TW23Z0616573,2023/10/06,上市,,RWICCE
上市認購(售)權證,061658,T50反1國票36購02,TW23Z0616581,2023/10/06,上市,,RWBCCA
上市認購(售)權證,061659,道瓊銀國票36購02,TW23Z0616599,2023/10/06,上市,,RWBCCA
上市認購(售)權證,06165T,玉晶光國票38售03,TW24Z06165T4,2024/01/29,上市,,RWSCPE
上市認購(售)權證,06166T,臺股指富邦38售20,TW24Z06166T2,2024/01/29,上市,,RWICPE
上市認購(售)權證,061676,達興國票36購01,TW23Z0616763,2023/10/06,上市,,RWSCCA
上市認購(售)權證,06167T,華城元富37售08,TW24Z06167T0,2024/01/29,上市,,RWSCPE
上市認購(售)權證,061682,香港2X國泰36購01,TW23Z0616821,2023/10/06,上市,,RWBCCA
上市認購(售)權證,061683,鴻準國泰36購01,TW23Z0616839,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061684,兆赫國泰36購01,TW23Z0616847,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061685,偉訓國泰36購01,TW23Z0616854,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061686,亞翔國泰36購01,TW23Z0616862,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061687,康舒國泰36購01,TW23Z0616870,2023/10/06,上市,,RWSCCA
上市認購(售)權證,06168T,玉晶光中信37售02,TW24Z06168T8,2024/01/29,上市,,RWSCPE
上市認購(售)權證,061691,愛普富邦39購02,TW23Z0616912,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061696,道瓊2X元大36購01,TW23Z0616961,2023/10/06,上市,,RWBCCA
上市認購(售)權證,06169T,滬深2X元大3A售03,TW24Z06169T6,2024/01/29,上市,,RWBCPE
上市認購(售)權證,061702,三陽元大38購01,TW23Z0617027,2023/10/06,上市,,RWSCCA
上市認購(售)權證,06170T,華城元大37售29,TW24Z06170T4,2024/01/29,上市,,RWSCPE
上市認購(售)權證,06171T,台積電元大37售26,TW24Z06171T2,2024/01/29,上市,,RWSCPE
上市認購(售)權證,061726,祥碩元大38購02,TW23Z0617266,2023/10/06,上市,,RWSCCA
上市認購(售)權證,06172T,金像電元大37售06,TW24Z06172T0,2024/01/29,上市,,RWSCPE
上市認購(售)權證,061735,愛普元大38購03,TW23Z0617357,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061736,愛普元大39購01,TW23Z0617365,2023/10/06,上市,,RWSCCA
上市認購(售)權證,06173T,一詮元大37售03,TW24Z06173T8,2024/01/29,上市,,RWSCPE
上市認購(售)權證,061740,南電元大38購02,TW23Z0617407,2023/10/06,上市,,RWSCCA
上市認購(售)權證,061743,至上元大39購01,TW23Z0617431,2023/10/06,上市,,RWSCCA
上市認購(售)權證,06174T,群創元大37售21,TW24Z06174T6,2024/01/29,上市,,RWSCPE
上市認購(售)權證,061752,香港2X中信36購01,TW23Z0617522,2023/10/11,上市,,RWBCCE
上市認購(售)權證,061753,台積電中信38購01,TW23Z0617530,2023/10/11,上市,,RWSCCE
上市認購(售)權證,061755,華碩第一38購01,TW23Z0617555,2023/10/11,上市,,RWSCCA
上市認購(售)權證,06175T,群創元大37售22,TW24Z06175T3,2024/01/29,上市,,RWSCPE
上市認購(售)權證,06176T,緯穎元大37售22,TW24Z06176T1,2024/01/29,上市,,RWSCPE
上市認購(售)權證,061771,義隆凱基38購01,TW23Z0617712,2023/10/11,上市,,RWSCCA
上市認購(售)權證,06177T,技嘉群益37售23,TW24Z06177T9,2024/01/29,上市,,RWSCPE
上市認購(售)權證,061781,文曄凱基36購01,TW23Z0617811,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061782,文曄凱基38購01,TW23Z0617829,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061785,材料凱基39購02,TW23Z0617852,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061786,祥碩凱基38購01,TW23Z0617860,2023/10/11,上市,,RWSCCA
上市認購(售)權證,06178T,技嘉群益37售24,TW24Z06178T7,2024/01/29,上市,,RWSCPE
上市認購(售)權證,061792,臺股指凱基36購14,TW23Z0617928,2023/10/11,上市,,RWICCE
上市認購(售)權證,061793,臺股指凱基36購15,TW23Z0617936,2023/10/11,上市,,RWICCE
上市認購(售)權證,061798,堤維西統一38購01,TW23Z0617985,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061799,華新統一38購03,TW23Z0617993,2023/10/11,上市,,RWSCCA
上市認購(售)權證,06179T,緯創群益37售27,TW24Z06179T5,2024/01/29,上市,,RWSCPE
上市認購(售)權證,061800,喬山統一37購01,TW23Z0618009,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061801,聯電統一38購02,TW23Z0618017,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061802,矽統統一3A購01,TW23Z0618025,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061803,矽統統一3A購02,TW23Z0618033,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061804,正崴統一3A購01,TW23Z0618041,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061807,文曄統一38購01,TW23Z0618074,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061808,文曄統一39購01,TW23Z0618082,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061809,文曄統一39購02,TW23Z0618090,2023/10/11,上市,,RWSCCA
上市認購(售)權證,06180T,台積電凱基37售23,TW24Z06180T3,2024/01/29,上市,,RWSCPE
上市認購(售)權證,061810,文曄統一3A購01,TW23Z0618108,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061811,大眾控統一38購01,TW23Z0618116,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061812,日月光統一3A購01,TW23Z0618124,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061813,材料統一36購01,TW23Z0618132,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061814,祥碩統一38購01,TW23Z0618140,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061815,亞翔統一3A購02,TW23Z0618157,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061816,緯穎統一37購07,TW23Z0618165,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061819,T50正2國票36購03,TW23Z0618199,2023/10/11,上市,,RWBCCA
上市認購(售)權證,06181T,華邦電凱基37售11,TW24Z06181T1,2024/01/29,上市,,RWSCPE
上市認購(售)權證,061822,道瓊2X國票36購01,TW23Z0618223,2023/10/11,上市,,RWBCCA
上市認購(售)權證,06182T,景碩凱基37售02,TW24Z06182T9,2024/01/29,上市,,RWSCPE
上市認購(售)權證,061830,矽統國泰36購01,TW23Z0618306,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061831,偉詮電國泰36購01,TW23Z0618314,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061832,聯發科國泰36購02,TW23Z0618322,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061833,聯發科國泰36購03,TW23Z0618330,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061834,創意國泰36購01,TW23Z0618348,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061835,材料國泰36購01,TW23Z0618355,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061836,香港2X富邦37購01,TW23Z0618363,2023/10/11,上市,,RWBCCA
上市認購(售)權證,061838,敬鵬富邦36購01,TW23Z0618389,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061839,大立光富邦39購01,TW23Z0618397,2023/10/11,上市,,RWSCCA
上市認購(售)權證,06183T,群創凱基37售05,TW24Z06183T7,2024/01/29,上市,,RWSCPE
上市認購(售)權證,061840,裕隆永豐37購03,TW23Z0618405,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061841,矽統永豐36購01,TW23Z0618413,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061843,漢翔永豐36購01,TW23Z0618439,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061844,神基永豐36購01,TW23Z0618447,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061847,欣興永豐37購01,TW23Z0618470,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061849,祥碩永豐37購03,TW23Z0618496,2023/10/11,上市,,RWSCCA
上市認購(售)權證,06184T,台積電兆豐3A售05,TW24Z06184T5,2024/01/30,上市,,RWSCPE
上市認購(售)權證,061851,元晶永豐36購01,TW23Z0618512,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061852,緯穎永豐37購02,TW23Z0618520,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061853,臺股指永豐39購02,TW23Z0618538,2023/10/11,上市,,RWICCE
上市認購(售)權證,06185T,晶心科群益38售03,TW24Z06185T2,2024/01/30,上市,,RWSCPE
上市認購(售)權證,06186T,緯穎第一3A售02,TW24Z06186T0,2024/01/30,上市,,RWSCPE
上市認購(售)權證,061876,文曄群益36購01,TW23Z0618769,2023/10/11,上市,,RWSCCA
上市認購(售)權證,06187T,台積電凱基37售25,TW24Z06187T8,2024/01/30,上市,,RWSCPE
上市認購(售)權證,06188T,飛宏凱基37售02,TW24Z06188T6,2024/01/30,上市,,RWSCPE
上市認購(售)權證,061891,鴻海麥證36購01,TW23Z0618918,2023/10/11,上市,,RWSCCE
上市認購(售)權證,06189T,宏達電凱基3B售01,TW24Z06189T4,2024/01/30,上市,,RWSCPE
上市認購(售)權證,061901,T50正2元大38購01,TW23Z0619015,2023/10/11,上市,,RWBCCA
上市認購(售)權證,06190T,元晶凱基38售01,TW24Z06190T2,2024/01/30,上市,,RWSCPE
上市認購(售)權證,06191T,台灣50中信37售01,TW24Z06191T0,2024/01/30,上市,,RWBCPE
上市認購(售)權證,061928,文曄元大36購01,TW23Z0619288,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061929,文曄元大37購01,TW23Z0619296,2023/10/11,上市,,RWSCCA
上市認購(售)權證,06192T,台積電中信37售05,TW24Z06192T8,2024/01/30,上市,,RWSCPE
上市認購(售)權證,061930,文曄元大38購01,TW23Z0619304,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061931,文曄元大39購01,TW23Z0619312,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061938,臺股指元大36購22,TW23Z0619387,2023/10/11,上市,,RWICCE
上市認購(售)權證,061939,臺股指元大36購23,TW23Z0619395,2023/10/11,上市,,RWICCE
上市認購(售)權證,06193T,華城永豐37售04,TW24Z06193T6,2024/01/30,上市,,RWSCPE
上市認購(售)權證,061940,臺股指元大36購24,TW23Z0619403,2023/10/11,上市,,RWICCE
上市認購(售)權證,061941,臺股指元大36購25,TW23Z0619411,2023/10/11,上市,,RWICCE
上市認購(售)權證,061942,臺股指元大36購26,TW23Z0619429,2023/10/11,上市,,RWICCE
上市認購(售)權證,061943,臺股指元大36購27,TW23Z0619437,2023/10/11,上市,,RWICCE
上市認購(售)權證,061944,FBNQ2X元富41購01,TW23Z0619445,2023/10/11,上市,,RWBCCA
上市認購(售)權證,061949,美債2X元富37購01,TW23Z0619494,2023/10/11,上市,,RWBCCA
上市認購(售)權證,06194T,華通永豐37售05,TW24Z06194T4,2024/01/30,上市,,RWSCPE
上市認購(售)權證,061950,美債2X元富3A購01,TW23Z0619502,2023/10/11,上市,,RWBCCA
上市認購(售)權證,061951,敬鵬元富3A購01,TW23Z0619510,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061953,聯發科元富37購03,TW23Z0619536,2023/10/11,上市,,RWSCCA
上市認購(售)權證,061955,臺股指元富36購01,TW23Z0619551,2023/10/11,上市,,RWICCE
上市認購(售)權證,061956,同欣電兆豐37購01,TW23Z0619569,2023/10/12,上市,,RWSCCA
上市認購(售)權證,061957,晶心科兆豐36購01,TW23Z0619577,2023/10/12,上市,,RWSCCA
上市認購(售)權證,061959,華通永豐37購02,TW23Z0619593,2023/10/12,上市,,RWSCCA
上市認購(售)權證,06195T,台積電永豐39售06,TW24Z06195T1,2024/01/30,上市,,RWSCPE
上市認購(售)權證,061960,智邦永豐36購01,TW23Z0619601,2023/10/12,上市,,RWSCCA
上市認購(售)權證,061963,矽統永豐38購01,TW23Z0619635,2023/10/12,上市,,RWSCCA
上市認購(售)權證,061965,偉詮電永豐38購01,TW23Z0619650,2023/10/12,上市,,RWSCCA
上市認購(售)權證,061967,長榮航永豐36購01,TW23Z0619676,2023/10/12,上市,,RWSCCA
上市認購(售)權證,061968,聯陽永豐36購01,TW23Z0619684,2023/10/12,上市,,RWSCCA
上市認購(售)權證,061969,文曄永豐36購01,TW23Z0619692,2023/10/12,上市,,RWSCCA
上市認購(售)權證,06196T,聯發科永豐39售04,TW24Z06196T9,2024/01/30,上市,,RWSCPE
上市認購(售)權證,061970,玉晶光永豐36購02,TW23Z0619700,2023/10/12,上市,,RWSCCA
上市認購(售)權證,061971,材料永豐37購02,TW23Z0619718,2023/10/12,上市,,RWSCCA
上市認購(售)權證,061973,矽創永豐36購01,TW23Z0619734,2023/10/12,上市,,RWSCCA
上市認購(售)權證,061975,中砂凱基36購01,TW23Z0619759,2023/10/12,上市,,RWSCCA
上市認購(售)權證,061979,鴻海凱基38購02,TW23Z0619791,2023/10/12,上市,,RWSCCA
上市認購(售)權證,06197T,亞翔永豐37售06,TW24Z06197T7,2024/01/30,上市,,RWSCPE
上市認購(售)權證,061980,台積電凱基38購02,TW23Z0619809,2023/10/12,上市,,RWSCCA
上市認購(售)權證,061981,智邦凱基38購02,TW23Z0619817,2023/10/12,上市,,RWSCCA
上市認購(售)權證,06198T,臺股指富邦3A售07,TW24Z06198T5,2024/01/30,上市,,RWICPE
上市認購(售)權證,061995,文曄凱基38購02,TW23Z0619957,2023/10/12,上市,,RWSCCA
上市認購(售)權證,061996,文曄凱基38購03,TW23Z0619965,2023/10/12,上市,,RWSCCA
上市認購(售)權證,06199T,亞力元富37售02,TW24Z06199T3,2024/01/30,上市,,RWSCPE
上市認購(售)權證,06200T,臺股指元富39售15,TW24Z06200T9,2024/01/30,上市,,RWICPE
上市認購(售)權證,062010,臺股指凱基36購19,TW23Z0620104,2023/10/12,上市,,RWICCE
上市認購(售)權證,062011,臺股指凱基36購20,TW23Z0620112,2023/10/12,上市,,RWICCE
上市認購(售)權證,062012,臺股指凱基36購21,TW23Z0620120,2023/10/12,上市,,RWICCE
上市認購(售)權證,062013,臺股指凱基36購22,TW23Z0620138,2023/10/12,上市,,RWICCE
上市認購(售)權證,062014,SGBR2X元富3A購01,TW23Z0620146,2023/10/12,上市,,RWBCCA
上市認購(售)權證,062016,聯發科元富37購04,TW23Z0620161,2023/10/12,上市,,RWSCCA
上市認購(售)權證,06201T,香港2X國票37售03,TW24Z06201T7,2024/01/30,上市,,RWBCPE
上市認購(售)權證,062021,景碩元富37購01,TW23Z0620211,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062027,元債2X統一37購01,TW23Z0620278,2023/10/12,上市,,RWBCCA
上市認購(售)權證,062028,中砂統一3A購01,TW23Z0620286,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062029,華新統一3A購01,TW23Z0620294,2023/10/12,上市,,RWSCCA
上市認購(售)權證,06202T,國企2X國票38售04,TW24Z06202T5,2024/01/30,上市,,RWBCPE
上市認購(售)權證,062030,喬山統一3A購01,TW23Z0620302,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062031,華碩統一3A購01,TW23Z0620310,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062032,矽統統一38購01,TW23Z0620328,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062033,矽統統一38購02,TW23Z0620336,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062034,矽統統一38購03,TW23Z0620344,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062035,矽統統一39購01,TW23Z0620351,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062036,偉詮電統一3A購01,TW23Z0620369,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062037,晶豪科統一3A購01,TW23Z0620377,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062038,文曄統一38購02,TW23Z0620385,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062039,文曄統一38購03,TW23Z0620393,2023/10/12,上市,,RWSCCA
上市認購(售)權證,06203T,FBNQ2X國票38售02,TW24Z06203T3,2024/01/30,上市,,RWBCPE
上市認購(售)權證,062040,文曄統一3A購02,TW23Z0620401,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062041,文曄統一3A購03,TW23Z0620419,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062042,文曄統一3A購04,TW23Z0620427,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062043,文曄統一3A購05,TW23Z0620435,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062045,大聯大統一3A購01,TW23Z0620450,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062046,祥碩統一36購01,TW23Z0620468,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062049,元債2X元大37購02,TW23Z0620492,2023/10/12,上市,,RWBCCA
上市認購(售)權證,06204T,群臺2X國票38售01,TW24Z06204T1,2024/01/30,上市,,RWBCPE
上市認購(售)權證,06205T,道瓊2X國票3A售01,TW24Z06205T8,2024/01/30,上市,,RWBCPE
上市認購(售)權證,062069,宏達電元大38購01,TW23Z0620690,2023/10/12,上市,,RWSCCA
上市認購(售)權證,06206T,川湖國票38售03,TW24Z06206T6,2024/01/30,上市,,RWSCPE
上市認購(售)權證,06207T,台積電國票38售06,TW24Z06207T4,2024/01/30,上市,,RWSCPE
上市認購(售)權證,06208T,玉晶光國票37售02,TW24Z06208T2,2024/01/30,上市,,RWSCPE
上市認購(售)權證,06209T,材料國票38售02,TW24Z06209T0,2024/01/30,上市,,RWSCPE
上市認購(售)權證,06210T,臺股指國票39售05,TW24Z06210T8,2024/01/30,上市,,RWICPE
上市認購(售)權證,062113,文曄群益36購02,TW23Z0621136,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062114,文曄群益38購01,TW23Z0621144,2023/10/12,上市,,RWSCCA
上市認購(售)權證,06211T,台灣50元大39售05,TW24Z06211T6,2024/01/30,上市,,RWBCPE
上市認購(售)權證,062123,彩晶群益3A購01,TW23Z0621235,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062126,香港2X國票36購01,TW23Z0621268,2023/10/12,上市,,RWBCCA
上市認購(售)權證,062128,SGBR2X國票36購01,TW23Z0621284,2023/10/12,上市,,RWBCCA
上市認購(售)權證,06212T,台灣50元大39售06,TW24Z06212T4,2024/01/30,上市,,RWBCPE
上市認購(售)權證,062131,鴻準國票36購01,TW23Z0621318,2023/10/12,上市,,RWSCCA
上市認購(售)權證,06213T,台灣50元大39售07,TW24Z06213T2,2024/01/30,上市,,RWBCPE
上市認購(售)權證,062140,偉訓國票36購01,TW23Z0621409,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062149,鼎基國票36購01,TW23Z0621490,2023/10/12,上市,,RWSCCA
上市認購(售)權證,06214T,FBNQ2X元大38售04,TW24Z06214T0,2024/01/30,上市,,RWBCPE
上市認購(售)權證,062150,鼎基國票37購01,TW23Z0621508,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062151,順德國泰36購01,TW23Z0621516,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062152,全新國泰36購01,TW23Z0621524,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062153,東哥國泰36購01,TW23Z0621532,2023/10/12,上市,,RWSCCA
上市認購(售)權證,062157,世紀鋼富邦36購02,TW23Z0621573,2023/10/12,上市,,RWSCCA
上市認購(售)權證,06215T,台積電元大37售27,TW24Z06215T7,2024/01/30,上市,,RWSCPE
上市認購(售)權證,062162,順德兆豐36購01,TW23Z0621623,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062164,友達兆豐36購02,TW23Z0621649,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062167,智邦富邦36購01,TW23Z0621672,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062169,聯發科富邦38購01,TW23Z0621698,2023/10/13,上市,,RWSCCA
上市認購(售)權證,06216T,緯穎元大37售23,TW24Z06216T5,2024/01/30,上市,,RWSCPE
上市認購(售)權證,062171,文曄富邦36購01,TW23Z0621714,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062173,鈺齊富邦38購01,TW23Z0621730,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062178,華新永豐36購01,TW23Z0621789,2023/10/13,上市,,RWSCCA
上市認購(售)權證,06217T,臺股指元大39售20,TW24Z06217T3,2024/01/30,上市,,RWICPE
上市認購(售)權證,062180,鴻海永豐38購01,TW23Z0621805,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062181,光罩永豐37購01,TW23Z0621813,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062183,漢翔永豐37購01,TW23Z0621839,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062184,大立光永豐38購01,TW23Z0621847,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062185,大立光永豐3A購01,TW23Z0621854,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062187,材料永豐36購02,TW23Z0621870,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062188,緯穎永豐36購03,TW23Z0621888,2023/10/13,上市,,RWSCCA
上市認購(售)權證,06218T,臺股指元大39售21,TW24Z06218T1,2024/01/30,上市,,RWICPE
上市認購(售)權證,062191,元金2X國票37購01,TW23Z0621912,2023/10/13,上市,,RWBCCA
上市認購(售)權證,062194,長榮航國票36購01,TW23Z0621946,2023/10/13,上市,,RWSCCA
上市認購(售)權證,06219T,臺股指元大39售22,TW24Z06219T9,2024/01/30,上市,,RWICPE
上市認購(售)權證,062200,台積電第一44購01,TW23Z0622001,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062207,台積電凱基38購03,TW23Z0622076,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062208,台積電凱基38購04,TW23Z0622084,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062209,台積電凱基38購05,TW23Z0622092,2023/10/13,上市,,RWSCCA
上市認購(售)權證,06220T,臺股指元大39售23,TW24Z06220T7,2024/01/30,上市,,RWICPE
上市認購(售)權證,062210,台積電凱基39購02,TW23Z0622100,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062211,台積電凱基39購03,TW23Z0622118,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062214,華邦電凱基37購01,TW23Z0622142,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062216,鴻準凱基36購01,TW23Z0622167,2023/10/13,上市,,RWSCCA
上市認購(售)權證,06221T,臺股指元大39售24,TW24Z06221T5,2024/01/30,上市,,RWICPE
上市認購(售)權證,06222T,群創中信37售06,TW24Z06222T3,2024/01/31,上市,,RWSCPE
上市認購(售)權證,062231,聯詠凱基3A購01,TW23Z0622316,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062236,緯穎凱基36購03,TW23Z0622365,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062238,元債2X統一36購02,TW23Z0622381,2023/10/13,上市,,RWBCCA
上市認購(售)權證,062239,SGBR2X統一38購01,TW23Z0622399,2023/10/13,上市,,RWBCCA
上市認購(售)權證,06223T,川湖國票38售05,TW24Z06223T1,2024/01/31,上市,,RWSCPE
上市認購(售)權證,062241,台積電統一3A購03,TW23Z0622415,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062243,毅嘉統一38購02,TW23Z0622431,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062244,碩天統一3A購01,TW23Z0622449,2023/10/13,上市,,RWSCCA
上市認購(售)權證,062245,正文統一3A購01,TW23Z0622456,2023/10/13,上市,,RWSCCA
上市認購(售)權證,06224T,華邦電國票38售03,TW24Z06224T9,2024/01/31,上市,,RWSCPE
